customer_id,total_revenue,total_orders,total_units,average_order_value,first_purchase,last_purchase
12708,2712.91,10,1307,271.291,2010-12-06T10:43:00Z,2011-11-10T09:52:00Z
12709,9706.52,15,3912,647.1013333333334,2010-12-08T09:49:00Z,2011-11-24T15:38:00Z
12710,1149.02,3,851,383.00666666666666,2011-05-22T14:05:00Z,2011-09-04T12:00:00Z
12712,4396.13,13,1062,338.1638461538462,2010-12-03T14:30:00Z,2011-11-11T08:19:00Z
12713,848.55,1,508,848.55,2011-12-09T12:16:00Z,2011-12-09T12:16:00Z
12714,4708.86,5,3069,941.7719999999999,2011-02-18T10:53:00Z,2011-11-30T15:43:00Z
12715,343.36,1,192,343.36,2011-08-25T15:22:00Z,2011-08-25T15:22:00Z
12716,1053.49,2,708,526.745,2011-07-29T13:28:00Z,2011-12-06T08:55:00Z
12717,1030.98,2,506,515.49,2011-04-08T10:32:00Z,2011-07-11T14:47:00Z
12718,238.25,1,203,238.25,2011-09-29T16:38:00Z,2011-09-29T16:38:00Z
12719,644.95,2,374,322.475,2011-10-05T14:50:00Z,2011-12-04T13:45:00Z
12720,5781.7300000000005,25,4672,231.2692,2010-12-05T15:21:00Z,2011-12-07T08:03:00Z
12721,2656.13,6,1959,442.68833333333333,2010-12-20T11:38:00Z,2011-11-08T12:13:00Z
12722,997.63,4,566,249.4075,2011-07-12T11:55:00Z,2011-09-15T14:50:00Z
12723,725.07,5,434,145.014,2011-10-05T15:52:00Z,2011-12-06T10:19:00Z
12724,1031.41,4,445,257.8525,2011-01-11T15:00:00Z,2011-12-04T16:02:00Z
12725,427.8,1,164,427.8,2010-12-03T15:45:00Z,2010-12-03T15:45:00Z
12726,2609.1,7,3143,372.7285714285714,2010-12-17T12:56:00Z,2011-11-11T13:35:00Z
12727,3980.7,7,2098,568.6714285714286,2011-01-23T15:17:00Z,2011-11-29T11:46:00Z
12728,836.33,4,419,209.0825,2011-01-11T13:31:00Z,2011-09-29T15:31:00Z
12729,453.01,1,233,453.01,2011-08-18T11:40:00Z,2011-08-18T11:40:00Z
12731,18895.91,12,8437,1574.6591666666666,2010-12-10T10:56:00Z,2011-11-16T11:59:00Z
12732,236.26000000000002,1,111,236.26000000000002,2011-06-13T11:33:00Z,2011-06-13T11:33:00Z
12733,383.95,1,137,383.95,2011-04-19T16:19:00Z,2011-04-19T16:19:00Z
12734,110.39999999999999,1,88,110.39999999999999,2010-12-22T12:47:00Z,2010-12-22T12:47:00Z
12735,779.5699999999999,2,368,389.78499999999997,2011-01-06T14:26:00Z,2011-01-28T13:37:00Z
12736,234,1,173,234,2011-01-11T07:57:00Z,2011-01-11T07:57:00Z
12738,155.35,1,148,155.35,2010-12-02T18:27:00Z,2010-12-02T18:27:00Z
12739,1013.04,2,486,506.52,2011-09-01T17:45:00Z,2011-09-22T13:00:00Z
12740,427.6,1,342,427.6,2011-10-07T10:44:00Z,2011-10-07T10:44:00Z
12743,540.13,2,315,270.065,2011-07-28T16:06:00Z,2011-07-28T16:21:00Z
12744,21279.29,7,5241,3039.8985714285714,2011-01-25T13:26:00Z,2011-10-19T11:18:00Z
12747,4196.01,11,1275,381.4554545454546,2010-12-05T15:38:00Z,2011-12-07T14:34:00Z
12748,33053.19,210,25288,157.39614285714288,2010-12-01T12:48:00Z,2011-12-09T12:20:00Z
12749,4090.88,5,1471,818.176,2011-05-10T15:25:00Z,2011-12-06T09:56:00Z
12750,275.88,1,137,275.88,2011-08-03T09:13:00Z,2011-08-03T09:13:00Z
12752,4366.78,1,2262,4366.78,2011-09-19T13:32:00Z,2011-09-19T13:32:00Z
12753,21429.39,6,11421,3571.565,2010-12-12T11:44:00Z,2011-11-17T10:52:00Z
12754,3010.74,3,6481,1003.5799999999999,2011-02-04T10:31:00Z,2011-04-18T09:00:00Z
12755,3811.95,2,1491,1905.975,2010-12-09T10:44:00Z,2011-03-04T12:42:00Z
12756,112.08,1,144,112.08,2011-09-14T09:31:00Z,2011-09-14T09:31:00Z
12757,7834.6500000000005,13,2395,602.6653846153847,2011-05-12T19:01:00Z,2011-11-24T12:30:00Z
12758,2791.59,2,2135,1395.795,2011-03-08T12:05:00Z,2011-08-15T10:22:00Z
12759,1531.44,3,902,510.48,2011-03-09T08:09:00Z,2011-10-18T14:49:00Z
12762,1898.52,2,1227,949.26,2011-11-14T14:23:00Z,2011-12-02T10:23:00Z
12763,494.08,2,316,247.04,2010-12-05T15:46:00Z,2011-07-24T14:12:00Z
12764,1693.88,1,386,1693.88,2011-01-27T10:19:00Z,2011-01-27T10:19:00Z
12766,6989.63,7,3646,998.5185714285715,2010-12-08T13:53:00Z,2011-12-06T08:46:00Z
12769,1143.6,1,356,1143.6,2011-04-15T10:25:00Z,2011-04-15T10:25:00Z
12770,1351.45,1,743,1351.45,2011-05-13T09:33:00Z,2011-05-13T09:33:00Z
12772,892.47,1,556,892.47,2011-10-11T09:19:00Z,2011-10-11T09:19:00Z
12775,1386.04,5,877,277.20799999999997,2011-02-01T13:45:00Z,2011-11-22T16:33:00Z
12778,822.23,6,825,137.03833333333333,2011-01-31T14:35:00Z,2011-11-20T11:30:00Z
12779,3981.36,8,2024,497.67,2010-12-03T13:40:00Z,2011-11-02T11:43:00Z
12781,826.74,2,671,413.37,2011-02-28T08:43:00Z,2011-10-07T10:37:00Z
12782,2330.92,5,1086,466.184,2010-12-17T11:30:00Z,2011-12-05T09:16:00Z
12783,2225.91,6,624,370.98499999999996,2011-09-25T15:35:00Z,2011-12-07T15:56:00Z
12784,532.82,2,280,266.41,2011-11-24T12:53:00Z,2011-11-30T15:38:00Z
12785,311.95,1,131,311.95,2010-12-10T13:48:00Z,2010-12-10T13:48:00Z
12787,463.66,3,261,154.55333333333334,2011-05-31T09:36:00Z,2011-11-30T08:44:00Z
12789,91.85,1,4,91.85,2011-10-05T13:34:00Z,2011-10-05T13:34:00Z
12790,324.92,1,166,324.92,2011-05-31T14:14:00Z,2011-05-31T14:14:00Z
12791,192.60000000000002,1,97,192.60000000000002,2010-12-01T11:27:00Z,2010-12-01T11:27:00Z
12792,400.53999999999996,1,217,400.53999999999996,2011-03-28T11:36:00Z,2011-03-28T11:36:00Z
12793,545.48,2,295,272.74,2010-12-03T15:14:00Z,2011-01-09T12:12:00Z
12794,860.41,2,592,430.205,2011-09-02T12:01:00Z,2011-10-17T14:54:00Z
12795,430.48,1,68,430.48,2011-11-21T10:27:00Z,2011-11-21T10:27:00Z
12797,254.03,1,118,254.03,2010-12-09T10:55:00Z,2010-12-09T10:55:00Z
12798,6977.04,3,5256,2325.68,2011-06-22T10:11:00Z,2011-11-29T15:52:00Z
12802,427.58,1,314,427.58,2011-06-06T09:36:00Z,2011-06-06T09:36:00Z
12808,483.65000000000003,3,188,161.21666666666667,2010-12-06T10:27:00Z,2011-11-03T10:05:00Z
12809,489.31,1,220,489.31,2011-06-15T10:51:00Z,2011-06-15T10:51:00Z
12811,514.85,3,230,171.61666666666667,2011-02-28T15:39:00Z,2011-03-24T09:42:00Z
12812,229.64000000000001,1,164,229.64000000000001,2011-10-26T09:54:00Z,2011-10-26T09:54:00Z
12814,125.92,1,49,125.92,2011-08-30T12:11:00Z,2011-08-30T12:11:00Z
12815,1063.46,2,379,531.73,2011-05-25T13:34:00Z,2011-07-15T10:21:00Z
12816,572.2,2,128,286.1,2011-06-16T13:24:00Z,2011-09-05T12:41:00Z
12817,166.04,1,53,166.04,2011-03-03T16:28:00Z,2011-03-03T16:28:00Z
12818,1542.0800000000002,1,929,1542.0800000000002,2011-03-23T12:06:00Z,2011-03-23T12:06:00Z
12820,942.34,4,722,235.585,2011-01-17T12:34:00Z,2011-12-06T15:12:00Z
12821,92.72,1,70,92.72,2011-05-09T15:51:00Z,2011-05-09T15:51:00Z
12822,948.88,2,550,474.44,2011-09-13T13:46:00Z,2011-09-30T10:04:00Z
12823,1759.5,5,230,351.9,2011-02-16T12:15:00Z,2011-09-26T07:35:00Z
12824,397.12,1,232,397.12,2011-10-11T12:49:00Z,2011-10-11T12:49:00Z
12826,1474.72,7,1058,210.67428571428573,2010-12-09T15:21:00Z,2011-12-07T10:25:00Z
12827,430.15000000000003,3,197,143.38333333333335,2011-10-26T15:44:00Z,2011-12-04T12:17:00Z
12828,1018.71,6,494,169.785,2011-08-01T16:16:00Z,2011-12-07T08:45:00Z
12829,293,2,376,146.5,2010-12-14T14:54:00Z,2011-01-07T11:13:00Z
12830,6814.64,6,9848,1135.7733333333333,2011-06-21T10:53:00Z,2011-11-02T11:54:00Z
12831,215.04999999999998,1,135,215.04999999999998,2011-03-22T13:02:00Z,2011-03-22T13:02:00Z
12832,383.03,2,195,191.515,2011-09-02T13:48:00Z,2011-11-07T13:30:00Z
12833,417.38,1,156,417.38,2011-07-17T13:46:00Z,2011-07-17T13:46:00Z
12834,312.38,1,110,312.38,2011-03-02T09:49:00Z,2011-03-02T09:49:00Z
12836,2610.36,4,1062,652.59,2011-02-01T11:19:00Z,2011-10-11T15:10:00Z
12837,134.1,1,24,134.1,2011-06-19T16:07:00Z,2011-06-19T16:07:00Z
12838,671.95,2,355,335.975,2010-12-01T11:57:00Z,2011-11-06T12:20:00Z
12839,5591.42,14,3807,399.38714285714286,2010-12-07T15:48:00Z,2011-12-07T12:33:00Z
12840,2726.77,4,1511,681.6925,2011-04-27T12:21:00Z,2011-07-19T09:29:00Z
12841,3991.58,25,2720,159.6632,2010-12-03T10:43:00Z,2011-12-05T11:13:00Z
12842,1118.99,2,547,559.495,2011-02-04T12:36:00Z,2011-09-30T15:33:00Z
12843,1702.26,8,781,212.7825,2011-03-20T14:38:00Z,2011-10-05T12:09:00Z
12844,325.96000000000004,2,125,162.98000000000002,2011-08-01T13:11:00Z,2011-11-10T13:31:00Z
12845,354.09,4,204,88.5225,2011-02-22T14:10:00Z,2011-03-17T13:34:00Z
12847,843.64,1,873,843.64,2011-11-17T13:16:00Z,2011-11-17T13:16:00Z
12849,1010.29,2,597,505.145,2011-03-16T12:26:00Z,2011-11-08T13:41:00Z
12851,131.81,1,106,131.81,2011-09-04T12:41:00Z,2011-09-04T12:41:00Z
12852,311.55,1,149,311.55,2011-02-18T08:47:00Z,2011-02-18T08:47:00Z
12853,1957.1000000000001,6,800,326.18333333333334,2011-01-28T10:28:00Z,2011-07-28T11:29:00Z
12854,1316.25,3,626,438.75,2011-01-25T13:35:00Z,2011-09-22T12:15:00Z
12855,38.1,1,30,38.1,2010-12-02T09:37:00Z,2010-12-02T09:37:00Z
12856,2170.78,6,1076,361.7966666666667,2011-10-07T12:38:00Z,2011-12-02T10:52:00Z
12857,1106.4,2,343,553.2,2011-02-10T12:32:00Z,2011-05-13T10:20:00Z
12863,521.2,1,188,521.2,2011-10-18T14:15:00Z,2011-10-18T14:15:00Z
12864,147.12,1,216,147.12,2011-07-24T13:03:00Z,2011-07-24T13:03:00Z
12865,1568.23,2,925,784.115,2011-08-08T10:11:00Z,2011-11-13T14:31:00Z
12866,559.12,1,171,559.12,2011-03-01T14:11:00Z,2011-03-01T14:11:00Z
12867,4009.34,7,4284,572.7628571428571,2010-12-14T16:39:00Z,2011-11-13T15:30:00Z
12868,1607.0600000000002,6,928,267.84333333333336,2010-12-01T12:50:00Z,2011-06-07T10:42:00Z
12871,380.64,2,200,190.32,2011-05-16T13:32:00Z,2011-09-16T15:07:00Z
12872,599.97,2,319,299.985,2010-12-09T14:44:00Z,2011-01-17T10:52:00Z
12873,374,1,128,374,2011-03-02T14:58:00Z,2011-03-02T14:58:00Z
12875,343.2300000000001,2,2019,171.61500000000004,2010-12-12T12:03:00Z,2011-07-19T15:30:00Z
12876,2218.02,2,1941,1109.01,2011-05-27T13:34:00Z,2011-10-13T12:26:00Z
12877,1535.77,12,1178,127.98083333333334,2010-12-16T12:23:00Z,2011-12-06T10:30:00Z
12878,854.99,2,547,427.495,2011-03-18T14:02:00Z,2011-04-17T13:07:00Z
12879,573.22,3,370,191.07333333333335,2011-09-09T12:11:00Z,2011-10-26T12:24:00Z
12881,298,1,21,298,2011-03-09T11:44:00Z,2011-03-09T11:44:00Z
12882,1463.04,2,246,731.52,2011-11-06T11:22:00Z,2011-11-30T16:18:00Z
12883,703.47,4,196,175.8675,2011-09-11T15:18:00Z,2011-11-15T09:32:00Z
12884,309.05,1,43,309.05,2011-09-12T13:10:00Z,2011-09-12T13:10:00Z
12885,1175.22,3,655,391.74,2011-08-08T11:45:00Z,2011-10-07T13:40:00Z
12886,1378.4,2,770,689.2,2011-05-04T11:21:00Z,2011-10-03T10:09:00Z
12888,354.12,2,76,177.06,2011-03-29T14:31:00Z,2011-05-09T16:02:00Z
12890,376.71999999999997,1,256,376.71999999999997,2011-11-15T17:26:00Z,2011-11-15T17:26:00Z
12891,331,3,950,110.33333333333333,2011-02-20T11:28:00Z,2011-06-07T12:31:00Z
12893,176.55,1,90,176.55,2011-11-09T12:34:00Z,2011-11-09T12:34:00Z
12895,372.8,2,210,186.4,2011-09-14T08:35:00Z,2011-10-28T13:51:00Z
12897,216.5,2,110,108.25,2011-02-11T11:40:00Z,2011-05-19T12:13:00Z
12901,17654.54,28,23075,630.5192857142857,2011-03-14T10:41:00Z,2011-12-01T10:07:00Z
12902,138.68,1,66,138.68,2011-03-20T12:06:00Z,2011-03-20T12:06:00Z
12904,496.06,2,294,248.03,2011-06-20T13:18:00Z,2011-11-21T14:34:00Z
12906,2919.81,5,1749,583.962,2011-09-22T15:03:00Z,2011-11-28T09:55:00Z
12908,750,2,1200,375,2011-01-31T12:37:00Z,2011-06-16T15:39:00Z
12909,2178.67,5,1280,435.73400000000004,2011-03-31T12:51:00Z,2011-10-31T12:43:00Z
12910,3075.04,8,1692,384.38,2011-04-12T10:01:00Z,2011-11-16T14:28:00Z
12912,1662.3,5,670,332.46,2011-10-30T11:35:00Z,2011-12-07T08:55:00Z
12913,2483.63,5,1419,496.726,2010-12-06T16:36:00Z,2011-12-05T12:11:00Z
12915,363.65,2,93,181.825,2010-12-02T12:33:00Z,2011-07-14T11:34:00Z
12916,2944.95,4,1083,736.2375,2011-01-23T10:43:00Z,2011-07-24T10:35:00Z
12917,594,1,120,594,2011-08-03T16:42:00Z,2011-08-03T16:42:00Z
12919,1335.19,6,673,222.53166666666667,2011-06-23T09:22:00Z,2011-12-01T13:47:00Z
12920,162.78,1,128,162.78,2011-11-22T15:05:00Z,2011-11-22T15:05:00Z
12921,16587.09,37,9526,448.29972972972973,2010-12-01T15:06:00Z,2011-11-30T16:22:00Z
12922,405.38,1,370,405.38,2011-07-01T15:35:00Z,2011-07-01T15:35:00Z
12923,172.82,1,68,172.82,2011-10-06T16:20:00Z,2011-10-06T16:20:00Z
12924,933.7,4,481,233.425,2011-01-16T11:49:00Z,2011-09-12T13:55:00Z
12925,694.05,2,541,347.025,2011-09-26T11:05:00Z,2011-12-05T11:11:00Z
12928,2062.7000000000003,5,1472,412.5400000000001,2010-12-15T15:45:00Z,2011-11-04T14:24:00Z
12929,117.85,1,37,117.85,2011-02-01T12:08:00Z,2011-02-01T12:08:00Z
12930,415.8,2,252,207.9,2011-06-21T13:25:00Z,2011-09-22T15:18:00Z
12931,42055.96,15,28004,2803.730666666667,2010-12-17T09:45:00Z,2011-11-18T12:39:00Z
12933,607.53,3,499,202.51,2011-03-01T11:30:00Z,2011-11-15T16:38:00Z
12935,2160.7,7,1853,308.6714285714285,2011-01-24T13:58:00Z,2011-12-07T17:25:00Z
12936,1063.9,4,559,265.975,2011-09-22T13:51:00Z,2011-11-22T17:32:00Z
12937,1504.27,4,1007,376.0675,2011-03-17T14:19:00Z,2011-11-24T15:05:00Z
12938,114.14,1,140,114.14,2011-11-14T11:21:00Z,2011-11-14T11:21:00Z
12939,11581.8,8,4876,1447.725,2011-01-09T11:20:00Z,2011-10-06T14:33:00Z
12940,899.6899999999999,2,404,449.84499999999997,2011-09-13T10:16:00Z,2011-10-16T12:09:00Z
12942,675.6,3,198,225.20000000000002,2010-12-09T09:34:00Z,2011-07-31T14:39:00Z
12944,604.51,2,289,302.255,2010-12-20T10:41:00Z,2011-11-04T11:04:00Z
12945,462.95,1,165,462.95,2011-02-24T14:15:00Z,2011-02-24T14:15:00Z
12947,1603.99,6,1165,267.33166666666665,2010-12-01T16:21:00Z,2011-07-19T10:06:00Z
12948,2064.95,7,1080,294.99285714285713,2011-03-20T10:17:00Z,2011-11-23T17:10:00Z
12949,4167.22,8,2381,520.9025,2011-04-01T13:20:00Z,2011-11-09T11:25:00Z
12950,1843,3,1380,614.3333333333334,2011-11-15T13:48:00Z,2011-12-07T13:17:00Z
12951,1064.07,6,503,177.345,2011-01-13T10:33:00Z,2011-12-01T12:14:00Z
12952,1387.79,4,653,346.9475,2011-09-22T16:37:00Z,2011-12-04T10:35:00Z
12953,329.85,1,84,329.85,2011-11-30T09:24:00Z,2011-11-30T09:24:00Z
12955,4757.16,11,3664,432.4690909090909,2011-03-17T09:03:00Z,2011-12-08T16:29:00Z
12956,108.07,1,34,108.07,2011-02-06T16:08:00Z,2011-02-06T16:08:00Z
12957,4017.54,8,2549,502.1925,2011-01-04T12:18:00Z,2011-11-30T09:53:00Z
12962,266.39,2,129,133.195,2011-08-18T13:38:00Z,2011-12-02T15:55:00Z
12963,1856.63,8,881,232.07875,2010-12-09T09:14:00Z,2011-12-01T12:55:00Z
12965,769.8100000000001,1,282,769.8100000000001,2011-09-11T15:31:00Z,2011-09-11T15:31:00Z
12966,160.18,1,75,160.18,2011-11-30T12:38:00Z,2011-11-30T12:38:00Z
12967,1660.9,2,438,830.45,2010-12-03T09:49:00Z,2010-12-16T19:10:00Z
12968,135.95,1,73,135.95,2011-08-19T15:44:00Z,2011-08-19T15:44:00Z
12970,405.46999999999997,4,268,101.36749999999999,2011-01-21T14:04:00Z,2011-12-02T14:30:00Z
12971,11189.91,86,9289,130.11523255813952,2010-12-02T16:42:00Z,2011-12-06T12:20:00Z
12974,144.8,1,24,144.8,2011-05-26T09:33:00Z,2011-05-26T09:33:00Z
12976,738.6,1,561,738.6,2011-05-12T09:55:00Z,2011-05-12T09:55:00Z
12977,39.24,1,12,39.24,2011-07-06T16:40:00Z,2011-07-06T16:40:00Z
12980,7374.9000000000005,9,886,819.4333333333334,2010-12-16T11:36:00Z,2011-07-05T09:34:00Z
12981,372.21999999999997,2,242,186.10999999999999,2011-07-29T14:14:00Z,2011-11-10T12:00:00Z
12982,390.54,1,288,390.54,2011-04-11T11:51:00Z,2011-04-11T11:51:00Z
12984,97.5,1,26,97.5,2011-11-21T12:37:00Z,2011-11-21T12:37:00Z
12985,1239.38,2,1533,619.69,2011-11-11T12:44:00Z,2011-12-09T10:46:00Z
12987,558.7,2,219,279.35,2011-05-26T12:00:00Z,2011-09-27T12:03:00Z
12988,505.82,1,126,505.82,2011-02-20T14:31:00Z,2011-02-20T14:31:00Z
12989,6924.11,15,2943,461.6073333333333,2010-12-10T13:24:00Z,2011-12-06T15:28:00Z
12990,409.5,3,200,136.5,2011-02-02T15:39:00Z,2011-11-08T13:01:00Z
12991,503.76,2,405,251.88,2011-08-19T14:39:00Z,2011-11-16T15:34:00Z
12993,414.76,4,240,103.69,2011-02-14T14:29:00Z,2011-11-16T15:49:00Z
12994,974.42,3,459,324.8066666666667,2011-03-16T08:31:00Z,2011-12-05T15:43:00Z
12995,211.32,1,108,211.32,2011-09-15T15:44:00Z,2011-09-15T15:44:00Z
12997,1226.89,4,664,306.7225,2011-01-26T15:49:00Z,2011-11-17T15:47:00Z
12999,455.88,3,342,151.96,2011-04-08T10:26:00Z,2011-05-27T13:24:00Z
13000,534.85,3,379,178.28333333333333,2010-12-10T10:26:00Z,2011-08-25T10:43:00Z
13001,9785.970000000001,13,5490,752.7669230769231,2011-01-17T12:45:00Z,2011-12-05T14:51:00Z
13002,120.94999999999999,1,73,120.94999999999999,2011-01-25T15:18:00Z,2011-01-25T15:18:00Z
13003,149.05,3,103,49.68333333333334,2011-05-09T08:23:00Z,2011-08-26T10:50:00Z
13004,5655.91,18,4822,314.21722222222223,2010-12-17T08:20:00Z,2011-11-28T11:27:00Z
13005,513.7,2,172,256.85,2011-04-07T13:32:00Z,2011-06-19T10:53:00Z
13006,81.57,1,55,81.57,2011-10-14T13:49:00Z,2011-10-14T13:49:00Z
13008,229.46999999999997,1,175,229.46999999999997,2011-01-20T14:24:00Z,2011-01-20T14:24:00Z
13011,50.550000000000004,1,13,50.550000000000004,2010-12-02T17:22:00Z,2010-12-02T17:22:00Z
13012,1646.8400000000001,8,820,205.85500000000002,2011-02-18T09:43:00Z,2011-11-30T13:05:00Z
13013,4810.9400000000005,13,2224,370.07230769230773,2010-12-03T12:28:00Z,2011-12-08T15:01:00Z
13014,3466.2799999999997,10,907,346.628,2011-03-03T18:28:00Z,2011-11-29T12:27:00Z
13015,3339.64,5,1609,667.928,2011-04-04T14:28:00Z,2011-10-17T13:19:00Z
13016,789.89,3,527,263.2966666666667,2011-08-08T15:00:00Z,2011-09-27T14:08:00Z
13017,204,1,48,204,2011-12-02T15:53:00Z,2011-12-02T15:53:00Z
13018,7277.7,28,5435,259.91785714285714,2011-02-17T11:05:00Z,2011-11-23T13:28:00Z
13021,2616.38,9,1352,290.7088888888889,2010-12-16T10:12:00Z,2011-12-05T16:37:00Z
13023,689.9,2,286,344.95,2011-08-02T09:34:00Z,2011-10-06T16:27:00Z
13026,975.36,5,1620,195.072,2011-03-09T11:35:00Z,2011-12-08T16:58:00Z
13027,6912,6,17280,1152,2010-12-20T12:45:00Z,2011-08-18T09:39:00Z
13028,661.3199999999999,2,798,330.65999999999997,2011-10-25T14:09:00Z,2011-11-17T11:10:00Z
13029,1247.5,3,134,415.8333333333333,2010-12-21T13:53:00Z,2011-11-09T09:13:00Z
13030,752.4399999999999,2,348,376.21999999999997,2010-12-06T14:31:00Z,2011-11-28T14:30:00Z
13032,1010.18,2,375,505.09,2011-09-13T16:40:00Z,2011-10-18T15:54:00Z
13033,190.55,1,83,190.55,2010-12-17T14:23:00Z,2010-12-17T14:23:00Z
13034,642.77,2,369,321.385,2010-12-05T14:52:00Z,2011-10-16T12:21:00Z
13035,921.88,2,644,460.94,2011-03-24T09:21:00Z,2011-09-27T08:57:00Z
13037,881.07,3,431,293.69,2011-03-28T15:42:00Z,2011-07-24T15:46:00Z
13038,908.46,3,360,302.82,2011-02-22T11:43:00Z,2011-09-20T14:37:00Z
13040,676.99,2,355,338.495,2011-11-06T13:53:00Z,2011-12-01T10:38:00Z
13043,516.42,1,254,516.42,2011-03-11T14:52:00Z,2011-03-11T14:52:00Z
13044,560.47,1,429,560.47,2011-02-21T15:20:00Z,2011-02-21T15:20:00Z
13045,305.28000000000003,1,221,305.28000000000003,2011-09-01T15:04:00Z,2011-09-01T15:04:00Z
13046,629.3100000000001,2,264,314.65500000000003,2011-03-18T15:43:00Z,2011-11-09T08:36:00Z
13047,3237.54,10,1391,323.754,2010-12-01T08:34:00Z,2011-11-08T12:06:00Z
13048,1819.41,4,1228,454.8525,2011-01-16T14:36:00Z,2011-11-25T13:23:00Z
13049,656.6800000000001,2,268,328.34000000000003,2011-01-25T16:33:00Z,2011-10-06T15:31:00Z
13050,5836.86,17,3748,343.3447058823529,2010-12-08T09:30:00Z,2011-11-25T09:18:00Z
13052,348.15000000000003,1,222,348.15000000000003,2011-05-11T14:12:00Z,2011-05-11T14:12:00Z
13055,1214.41,3,894,404.80333333333334,2011-05-10T08:58:00Z,2011-09-22T14:26:00Z
13058,271.40000000000003,3,52,90.46666666666668,2011-07-11T12:01:00Z,2011-11-15T12:43:00Z
13059,183.4,1,35,183.4,2011-04-04T10:40:00Z,2011-04-04T10:40:00Z
13060,307.53,1,123,307.53,2011-03-31T11:37:00Z,2011-03-31T11:37:00Z
13061,248.61,1,107,248.61,2011-09-28T16:04:00Z,2011-09-28T16:04:00Z
13062,346.98,1,343,346.98,2011-06-01T15:12:00Z,2011-06-01T15:12:00Z
13064,1105.59,4,514,276.3975,2011-01-16T13:41:00Z,2011-11-27T12:31:00Z
13065,205.86,1,74,205.86,2010-12-01T16:52:00Z,2010-12-01T16:52:00Z
13066,470.8,2,322,235.4,2011-11-07T17:06:00Z,2011-11-15T12:57:00Z
13067,115.46000000000001,1,32,115.46000000000001,2011-09-18T13:38:00Z,2011-09-18T13:38:00Z
13068,344,2,200,172,2011-01-24T08:20:00Z,2011-11-29T15:00:00Z
13069,4431.44,24,5873,184.64333333333332,2010-12-05T11:02:00Z,2011-12-09T08:39:00Z
13070,228.8,1,110,228.8,2011-05-31T13:45:00Z,2011-05-31T13:45:00Z
13072,177.15,1,69,177.15,2011-03-18T08:12:00Z,2011-03-18T08:12:00Z
13075,919.61,1,485,919.61,2011-08-02T10:19:00Z,2011-08-02T10:19:00Z
13077,728.02,4,862,182.005,2010-12-08T14:59:00Z,2011-12-08T19:24:00Z
13078,12627.94,26,5630,485.69,2010-12-08T09:07:00Z,2011-12-06T15:36:00Z
13079,220.10000000000002,5,62,44.02,2011-07-22T14:41:00Z,2011-12-05T16:53:00Z
13080,58.08,1,120,58.08,2011-06-13T14:59:00Z,2011-06-13T14:59:00Z
13081,28337.38,11,19160,2576.1254545454544,2010-12-03T17:20:00Z,2011-11-28T10:54:00Z
13082,3613.63,9,4324,401.51444444444445,2011-01-05T15:42:00Z,2011-08-05T16:16:00Z
13083,303.75,2,187,151.875,2011-09-25T10:46:00Z,2011-12-05T15:01:00Z
13085,416.08000000000004,2,216,208.04000000000002,2011-02-17T13:57:00Z,2011-07-05T12:11:00Z
13089,58762.08,97,31025,605.7946391752578,2010-12-05T10:27:00Z,2011-12-07T09:02:00Z
13090,8910.82,14,2263,636.4871428571429,2010-12-02T07:48:00Z,2011-12-01T12:39:00Z
13091,345.82,1,466,345.82,2011-11-11T15:54:00Z,2011-11-11T15:54:00Z
13092,477.83,5,279,95.566,2010-12-15T12:27:00Z,2011-09-30T11:18:00Z
13093,7832.47,8,3961,979.05875,2010-12-01T15:00:00Z,2011-03-09T12:14:00Z
13094,1927.3200000000002,12,1716,160.61,2010-12-06T10:34:00Z,2011-11-18T14:07:00Z
13095,74.39999999999999,1,144,74.39999999999999,2011-09-30T12:03:00Z,2011-09-30T12:03:00Z
13097,6003.22,10,2360,600.322,2010-12-14T15:13:00Z,2011-11-07T10:43:00Z
13098,28882.44,28,15968,1031.5157142857142,2011-01-26T13:46:00Z,2011-12-08T14:14:00Z
13099,207.35999999999999,1,288,207.35999999999999,2011-09-01T17:40:00Z,2011-09-01T17:40:00Z
13101,101.19,1,113,101.19,2011-04-19T14:37:00Z,2011-04-19T14:37:00Z
13102,6424.09,24,4204,267.67041666666665,2010-12-09T13:38:00Z,2011-12-08T12:52:00Z
13103,243.94,1,82,243.94,2011-10-31T09:38:00Z,2011-10-31T09:38:00Z
13104,1098.48,6,504,183.08,2010-12-20T11:58:00Z,2011-12-06T13:10:00Z
13106,76.5,1,18,76.5,2011-07-29T15:12:00Z,2011-07-29T15:12:00Z
13107,1531.62,4,1293,382.905,2011-01-10T12:28:00Z,2011-10-26T14:52:00Z
13108,350.06,1,298,350.06,2010-12-02T10:35:00Z,2010-12-02T10:35:00Z
13109,786.54,2,520,393.27,2011-07-05T14:56:00Z,2011-10-11T10:16:00Z
13110,1488.67,7,388,212.66714285714286,2011-02-01T15:24:00Z,2011-11-08T14:30:00Z
13113,12245.960000000001,24,3050,510.2483333333334,2010-12-08T13:21:00Z,2011-12-09T12:49:00Z
13115,2294.78,4,1567,573.695,2011-06-08T16:15:00Z,2011-11-28T12:38:00Z
13116,501.14,1,291,501.14,2011-07-24T14:33:00Z,2011-07-24T14:33:00Z
13117,984.91,8,945,123.11375,2010-12-02T13:11:00Z,2011-11-18T12:02:00Z
13118,1197.81,5,410,239.56199999999998,2011-02-24T12:32:00Z,2011-11-20T12:46:00Z
