stock_code,description,total_revenue,total_quantity,total_orders,average_price
21090,SET/6 COLLAGE PAPER PLATES,1260.1499999999999,2377,214,0.6416744186046511
21094,SET/6 RED SPOTTY PAPER PLATES,6933.259999999999,8758,527,0.9860338345864661
21095,SET/6 POSIES PAPER PLATES,118.72999999999999,125,14,0.9614285714285714
21096,SET/6 FRUIT SALAD  PAPER PLATES,581.0899999999999,1259,105,0.5745714285714285
21098,CHRISTMAS TOILET ROLL,5078.76,3719,248,1.6951538461538462
21100,CHARLIE AND LOLA CHARLOTTE BAG,162.21,65,27,3.4099999999999997
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,702.51,237,53,3.8114814814814815
21107,CREAM SLICE FLANNEL PINK SPOT,2492.71,901,97,3.832448979591837
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,11464.86,7091,259,2.3260384615384613
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2661.67,925,104,5.374259259259259
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",101.53,11,8,10.16
21110,LARGE CAKE TOWEL PINK SPOTS,3815.7,1105,134,6.258814814814815
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1651.02,900,94,2.9389473684210525
21112,SWISS ROLL TOWEL PINK  SPOTS,1913.69,706,39,3.6412820512820514
21112,"SWISS ROLL TOWEL, PINK  SPOTS",971.44,653,43,2.4974418604651163
21114,LAVENDER SCENTED FABRIC HEART,1765.58,1331,137,1.944927536231884
21115,ROSE CARAVAN DOORSTOP,3162.2400000000002,562,162,7.511472392638037
21116,OWL DOORSTOP,4051.79,695,251,6.741111111111111
21117,BLOND DOLL DOORSTOP,141.75,109,14,1.6428571428571428
21120,*Boombox Ipod Classic,16.98,1,1,16.98
21121,SET/10 RED POLKADOT PARTY CANDLES,7908.85,6534,376,1.3721052631578947
21122,SET/10 PINK POLKADOT PARTY CANDLES,6428.54,5277,342,1.373706896551724
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1350.84,1119,153,1.1855128205128205
21124,SET/10 BLUE POLKADOT PARTY CANDLES,4803.05,3963,238,1.2986666666666666
21125,SET 6 FOOTBALL CELEBRATION CANDLES,829.73,656,102,1.3209708737864079
21126,SET OF 6 GIRLS CELEBRATION CANDLES,748.95,592,126,1.3354330708661417
21128,GOLD FISHING GNOME,546.6,68,36,10.019166666666667
21129,SILVER FISHING GNOME,419.52000000000004,52,27,9.361851851851853
21131,GOLD STANDING GNOME,398.02,106,28,5.6049999999999995
21132,SILVER STANDING GNOME,217.35999999999999,44,22,5.079090909090909
21135,VICTORIAN  METAL POSTCARD SPRING,3077.2799999999997,2573,174,1.9047486033519552
21136,PAINTED METAL PEARS ASSORTED,7779.62,4679,369,1.8066133333333332
21137,BLACK RECORD COVER FRAME,40588.38,11639,372,4.219329758713137
21143,ANTIQUE GLASS HEART DECORATION,707.23,327,36,2.474736842105263
21144,PINK POODLE HANGING DECORATION,16.8,5,2,3.36
21145,ANTIQUE GLASS PLACE SETTING,152.5,122,8,1.25
21147,JINGLE BELLS TREE DECORATION,415.77,203,76,2.0464935064935066
21154,RED RETROSPOT OVEN GLOVE,6096.01,3824,449,1.9495394736842104
21155,RED RETROSPOT PEG BAG,9232.85,3128,479,3.1398144329896907
21156,RETROSPOT CHILDRENS APRON,6059.9,3154,356,2.377262569832402
21157,RED RETROSPOT WASHBAG,225.5,78,34,3.3058823529411763
21158,MOODY GIRL DOOR HANGER,772.51,1445,169,0.9755747126436781
21159,MOODY BOY  DOOR HANGER,601.79,1126,124,1.0303225806451612
21160,KEEP OUT GIRLS DOOR HANGER,3.36,1,1,3.36
21161,KEEP OUT BOYS DOOR HANGER,229.92,143,43,1.7833333333333332
21162,TOXIC AREA  DOOR HANGER,792.98,1462,162,0.9853658536585366
21163,DO NOT TOUCH MY STUFF DOOR HANGER,680.55,1196,127,1.0219847328244274
21164,HOME SWEET HOME METAL SIGN,5138.280000000001,1760,281,3.2938162544169614
21165,BEWARE OF THE CAT METAL SIGN,6915.42,4142,448,2.1579295154185023
21166,COOK WITH WINE METAL SIGN,20768.36,10264,721,2.39
21167,WHITE SAGE INCENSE,337.14,1432,67,0.34253731343283583
21169,YOU'RE CONFUSING ME METAL SIGN,7281.49,4401,449,2.247186813186813
21171,BATHROOM METAL SIGN,613.14,438,73,1.7678082191780822
21172,PARTY METAL SIGN,5321.23,3473,466,2.023657505285412
21174,POTTERING IN THE SHED METAL SIGN,9405.76,4175,538,2.6952573529411765
21175,GIN + TONIC DIET METAL SIGN,22031.27,9685,756,2.746258234519104
21175,GIN AND TONIC DIET METAL SIGN,1237.5,498,50,3.1484
21179,NO JUNK MAIL METAL SIGN,1313.79,1940,266,1.1986764705882353
21181,PLEASE ONE PERSON METAL SIGN,25086.280000000002,12202,842,2.4275058548009367
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,6.72,2,1,3.36
21187,WHITE BELL HONEYCOMB PAPER GARLAND,648.4499999999999,369,48,2.120408163265306
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,1021.9000000000001,326,50,3.8347058823529414
21189,WHITE HONEYCOMB PAPER GARLAND,888.67,355,72,2.5816438356164384
21190,PINK HEARTS PAPER GARLAND,172.7,118,6,1.6166666666666667
21191,LARGE WHITE HONEYCOMB PAPER BELL,1451.82,562,95,3.066421052631579
21192,WHITE BELL HONEYCOMB PAPER,1923.29,1092,88,2.445934065934066
21194,PINK  HONEYCOMB PAPER FAN,555.97,498,65,1.6775757575757575
21195,PINK  HONEYCOMB PAPER BALL,1308.56,693,80,2.8253086419753086
21196,ROUND WHITE CONFETTI IN TUBE,189.67999999999998,108,13,2.0014285714285713
21197,MULTICOLOUR  CONFETTI IN TUBE,382.96,284,27,1.6192592592592592
21198,WHITE HEART CONFETTI IN TUBE,947.06,956,69,1.4569565217391305
21199,PINK  HEART CONFETTI IN TUBE,868.17,918,77,1.6028205128205129
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1531.1399999999999,1119,75,1.9658666666666667
21201,TROPICAL  HONEYCOMB PAPER GARLAND,2987.82,1240,101,3.166153846153846
21202,DOLLY HONEYCOMB GARLAND,485.46,474,25,1.7524
21204,DAISIES  HONEYCOMB GARLAND,868.4399999999999,499,85,1.9561176470588235
21205,MULTICOLOUR 3D BALLS GARLAND,646.5899999999999,241,67,2.8157142857142854
21206,STRAWBERRY HONEYCOMB  GARLAND,1610.9199999999998,1290,109,1.9194594594594594
21207,SKULL AND CROSSBONES  GARLAND,1684.85,1067,132,1.6689473684210525
21208,PASTEL COLOUR HONEYCOMB FAN,697.77,940,83,1.2677380952380952
21209,MULTICOLOUR HONEYCOMB FAN,886.24,1224,89,1.396629213483146
21210,SET OF 72 RETROSPOT PAPER  DOILIES,8212.14,5687,449,1.789086859688196
21211,SET OF 72 SKULL PAPER  DOILIES,1270.07,883,103,1.7360576923076922
21212,PACK OF 72 RETROSPOT CAKE CASES,21140.850000000002,36204,1314,0.7623048327137547
21213,PACK OF 72 SKULL CAKE CASES,8388.19,15121,662,0.7974925373134328
21215,IVORY PAPER CUP CAKE CASES,744.35,1087,124,0.9225396825396825
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",11363.01,2124,429,7.414803695150115
21217,RED RETROSPOT ROUND CAKE TINS,11492.59,1085,341,12.598797653958943
21218,RED SPOTTY BISCUIT TIN,10038.49,2409,393,5.916347607052896
21219,SET/4 BADGES BALLOON GIRL,561.84,448,89,1.4985555555555554
21220,SET/4 BADGES DOGS,445.01,338,89,1.5551685393258428
21221,SET/4 BADGES CUTE CREATURES,340.21999999999997,261,54,1.3612962962962962
21222,SET/4 BADGES BEETLES,348.19,265,73,1.576216216216216
21224,SET/4 SKULL BADGES,1065,902,163,1.0913939393939394
21226,POCKET MIRROR WOODLAND,80.55,93,20,0.9139999999999999
21228,"POCKET MIRROR ""GLAMOROUS""",6.25,5,2,1.25
21231,SWEETHEART CERAMIC TRINKET BOX,7527.280000000001,5982,504,1.5739723320158103
21232,STRAWBERRY CERAMIC TRINKET BOX,14012.58,10389,701,1.6601702127659574
21232,STRAWBERRY CERAMIC TRINKET POT,2131.2200000000003,1369,125,1.7832539682539683
21238,RED RETROSPOT CUP,3471.44,3949,386,1.0699743589743589
21239,PINK  POLKADOT CUP,2690.34,2996,306,1.1218122977346279
21240,BLUE POLKADOT CUP,3093.2599999999998,3550,324,1.1140184049079753
21242,RED RETROSPOT PLATE,5662.53,3351,302,2.0882450331125826
21243,PINK  POLKADOT PLATE,3436.08,2057,184,2.1312432432432433
21243,PINK POLKADOT PLATE,377.56,220,25,2.1284
21244,BLUE POLKADOT PLATE,3780.87,2277,195,2.0608673469387755
21245,GREEN POLKADOT PLATE,1787.2,1075,128,2.0061240310077517
21246,RED RETROSPOT BIG BOWL,1336.78,286,96,4.550833333333333
21248,DOOR HANGER  MUM + DADS ROOM,330.71999999999997,205,66,1.8424242424242423
21249,WOODLAND  HEIGHT CHART STICKERS,2160,724,119,3.8703361344537814
21250,SET OF SKULL WALL STICKERS,274.37,95,20,3.3560000000000003
21251,DINOSAUR HEIGHT CHART STICKER SET,568.98,182,46,3.5830434782608696
21253,SET OF PICTURE FRAME  STICKERS,590.4200000000001,134,62,5.0358064516129035
21257,VICTORIAN SEWING BOX MEDIUM,6885.5199999999995,686,259,11.288076923076924
21258,VICTORIAN SEWING BOX LARGE,7662.05,531,162,17.20456790123457
21259,VICTORIAN SEWING BOX SMALL,7035.55,1172,282,7.0251063829787235
21260,FIRST AID TIN,3592.23,1121,165,3.582994011976048
21261,GREEN GOOSE FEATHER CHRISTMAS TREE,672.09,187,45,5.107777777777778
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,1233.21,332,78,4.546025641025641
21263,GREEN GOOSE FEATHER TREE 60CM,345.27,165,41,2.51
21264,WHITE GOOSE FEATHER TREE 60CM,567.75,281,47,2.3712765957446806
21265,PINK GOOSE FEATHER TREE 60CM,267.21,131,19,2.5689473684210524
21268,VINTAGE BLUE TINSEL REEL,0.84,2,1,0.42
21269,ANTIQUE CREAM CUTLERY SHELF,254.98,29,19,8.946315789473685
21270,ANTIQUE CREAM CUTLERY CUPBOARD,530.19,50,36,11.344722222222222
21272,SALLE DE BAIN HOOK,777.57,548,103,1.7529523809523808
21275,ZINC TOP  2 DOOR WOODEN SHELF,253.13,12,11,21.47090909090909
21277,FRENCH STYLE EMBOSSED HEART CABINET,527.53,24,20,22.2865
21278,VINTAGE KITCHEN PRINT PUDDINGS,79.05,31,7,2.55
21279,VINTAGE KITCHEN PRINT FRUITS,266.15,85,29,3.9972413793103447
21280,VINTAGE KITCHEN PRINT VEGETABLES,165.75,65,12,2.55
21281,VINTAGE KITCHEN PRINT SEAFOOD,129.63,43,14,3.977142857142857
21284,RETROSPOT CANDLE  SMALL,374.49,403,42,2.039285714285714
21285,RETROSPOT CANDLE  MEDIUM,413.88,365,43,2.175581395348837
21286,RETROSPOT CANDLE  LARGE,362.12,273,30,2.675
21287,SCENTED VELVET LOUNGE CANDLE,760.15,1790,55,0.5452727272727272
21288,STRIPEY CHOCOLATE NESTING BOXES,1000.21,331,109,3.321376146788991
21289,LARGE STRIPES CHOCOLATE GIFT BAG,708.75,567,49,1.25
21291,SMALL POLKADOT CHOCOLATE GIFT BAG,819.64,943,52,1.0317307692307691
21292,SMALL STRIPES CHOCOLATE GIFT BAG,594.51,867,28,0.8746428571428572
21293,MIRRORED DOVE WALL DECORATION,276.72,116,24,2.6748
21294,ETCHED GLASS COASTER,825.49,1618,71,0.8383561643835616
21306,SET/4 DAISY MIRROR MAGNETS,190.64,493,43,1.0197674418604652
21307,SET/4 BUTTERFLY MIRROR MAGNETS,39.199999999999996,79,13,1.2646153846153847
21310,CAPIZ CHANDELIER,29.95,1,1,29.95
21311,SET/4 BIRD MIRROR MAGNETS,181.32999999999998,459,51,0.9040384615384616
21313,GLASS HEART T-LIGHT HOLDER,2893.1299999999997,3320,213,1.1515492957746478
21314,SMALL GLASS HEART TRINKET POT,9780.480000000001,4236,540,2.8433641404805914
21316,SMALL CHUNKY GLASS ROMAN  BOWL,211.78000000000003,158,14,3.0557142857142856
21317,GLASS SPHERE CANDLE STAND MEDIUM,684.08,111,34,6.655142857142857
21318,GLASS CHALICE BLUE SMALL,421.78,694,49,1.318
21319,GLASS CHALICE GREEN  SMALL,175.78,161,19,1.9857894736842105
21320,GLASS CHALICE GREEN  LARGE,364.22,197,19,2.941
21324,HANGING MEDINA LANTERN SMALL,259.67,81,28,3.4785714285714286
21326,AGED GLASS SILVER T-LIGHT HOLDER,6859.27,10535,340,0.820028901734104
21327,SKULLS WRITING SET,1484.1299999999999,864,252,1.9820703124999999
21328,BALLOONS  WRITING SET,2410.43,1337,346,2.2488218390804597
21329,DINOSAURS  WRITING SET,1723.6899999999998,941,287,2.159479166666667
21331,MOROCCAN BEATEN METAL DISH LARGE,165.74,12,8,14.3425
21332,MOROCCAN BEATEN METAL MIRROR,268.1,19,13,16.092307692307692
21333,CLASSIC WHITE FRAME,168.16000000000003,56,16,3.1350000000000002
21336,GOLD WASHBAG,54.57,27,10,2.026
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,11054.369999999999,952,285,13.414335664335665
21344,MOROCCAN BEATEN METAL DISH,160.09,15,6,11.756666666666666
21348,PINK SPOTS CHOCOLATE NESTING BOXES,361.55999999999995,140,6,3.31
21349,IVY HEART WREATH,128.6,14,10,8.796
21351,CINAMMON & ORANGE WREATH,672.88,104,34,6.652222222222222
21352,EUCALYPTUS & PINECONE  WREATH,1470.7600000000002,372,76,5.11421052631579
21354,TOAST ITS - BEST MUM,1007.71,799,95,1.5822105263157895
21355,TOAST ITS - I LOVE YOU,992.58,789,120,1.3647967479674796
21356,TOAST ITS - FAIRY FLOWER,703.3,642,151,1.219078947368421
21357,TOAST ITS - DINOSAUR,23.75,19,10,1.25
21358,TOAST ITS - HAPPY BIRTHDAY,493.29,411,108,1.181111111111111
21359,RELAX LARGE WOOD LETTERS,844.28,129,29,10.630344827586207
21360,JOY LARGE WOOD LETTERS,236.17000000000002,39,16,9.0825
21361,LOVE LARGE WOOD LETTERS,1480.46,104,68,15.471470588235293
21363,HOME SMALL WOOD LETTERS,1354.44,233,122,6.5459523809523805
21364,PEACE SMALL WOOD LETTERS,216.21,29,23,7.34304347826087
21365,MIRRORED WALL ART STARS,447.09000000000003,363,52,1.972962962962963
21366,MIRRORED WALL ART PHOTO FRAMES,470.17,89,46,5.890851063829787
21367,MIRRORED WALL ART GENTS,199.49,171,43,2.19953488372093
21368,MIRRORED WALL ART LADIES,143.28,163,33,1.2448484848484849
21369,MIRRORED WALL ART SPLODGES,161.49,101,16,2.515
21370,MIRRORED WALL ART FOXY,100.66,16,9,5.775555555555556
21371,MIRRORED WALL ART POPPIES,319.71,287,38,1.6355263157894737
21372,MIRRORED WALL ART TABLE LAMP,107.75,75,33,1.9772727272727273
21373,MIRRORED WALL ART SNOWFLAKES,380.04,500,46,0.8595652173913043
21374,MIRRORED WALL ART SKULLS,463.79,304,46,2.3667391304347825
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,312.77,41,27,8.400357142857143
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL,192.81,33,17,6.459411764705882
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,215.67999999999998,121,41,2.4429268292682926
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,217.89,142,34,2.119705882352941
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,246.82999999999998,178,50,1.8538
21380,WOODEN HAPPY BIRTHDAY GARLAND,6307.51,2165,290,3.49
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,3088.99,1786,222,2.3840624999999998
21382,SET/4 SPRING FLOWER DECORATION,1376.53,1143,128,2.019767441860465
21383,PACK OF 12 STICKY BUNNIES,751.28,991,167,1.0253254437869823
21385,IVORY HANGING DECORATION  HEART,3442.45,3883,317,1.1086196319018404
21386,IVORY HANGING DECORATION  EGG,285.64,709,51,0.5614545454545454
21389,IVORY HANGING DECORATION  BIRD,964.2299999999999,1113,128,0.9474626865671641
21390,FILIGRIS HEART WITH BUTTERFLY,4844.38,3900,212,1.473256880733945
21391,FRENCH LAVENDER SCENT HEART,1049.29,1066,105,1.5049532710280373
21392,RED POLKADOT PUDDING BOWL,46.39,34,7,1.7125000000000001
21393,BLUE POLKADOT PUDDING BOWL,38.67,29,7,1.45875
21394,RED POLKADOT BEAKER,1596.75,3847,129,0.6090697674418605
21395,BLUE POLKADOT BEAKER,1136.72,2832,89,0.5432584269662921
21397,BLUE POLKADOT EGG CUP,550.43,1075,65,1.0604615384615383
21398,RED POLKADOT COFFEE  MUG,729.6,1532,63,1.2461904761904763
21399,BLUE POLKADOT COFFEE MUG,832.17,1958,69,0.8091304347826087
21400,RED PUDDING SPOON,128.63,881,72,0.25069444444444444
21401,BLUE PUDDING SPOON,151.19,1052,82,0.24349397590361446
21402,RED  EGG  SPOON,185.51999999999998,1369,92,0.25717391304347825
21403,BLUE EGG  SPOON,322.18,1857,106,0.25075471698113205
21407,BROWN CHECK CAT DOORSTOP,1416.86,289,137,5.457372262773722
21408,SPOTTY PINK DUCK DOORSTOP,1282.81,285,117,5.934786324786325
21410,COUNTRY COTTAGE  DOORSTOP GREEN,8.47,1,1,8.47
21411,GINGHAM HEART  DOORSTOP RED,2936.33,779,240,4.920247933884298
21413,PERIWINKLE T-LIGHT HOLDER,75.02,48,17,1.7658823529411765
21414,SCALLOP SHELL SOAP DISH,2.1,1,1,2.1
21415,CLAM SHELL SMALL,446.02000000000004,219,46,2.722391304347826
21416,CLAM SHELL LARGE,18.75,5,4,3.75
21417,COCKLE SHELL DISH,629.8000000000001,340,68,2.994264705882353
21418,STARFISH SOAP DISH,189.75,74,25,3.488076923076923
21420,OYSTER TRINKET BOX,120.41,53,19,3.856
21421,PORCELAIN ROSE LARGE,348.43,299,14,1.3821428571428571
21422,PORCELAIN ROSE SMALL,1295,1607,63,1.1042857142857143
21424,WOODLAND STORAGE BOX LARGE,1401.02,346,70,5.450571428571428
21425,SKULLS STORAGE BOX LARGE,320.49,87,30,4.644
21426,WOODLAND STORAGE BOX SMALL,624.58,256,46,3.843404255319149
21427,SKULLS STORAGE BOX SMALL,254.34,95,40,3.254
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,5138.13,1201,260,5.4474230769230765
21429,RED GINGHAM ROSE JEWELLERY BOX,3391.1499999999996,1740,286,2.321786941580756
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,11809.59,3006,475,4.936813417190776
21439,BASKET OF TOADSTOOLS,1334.67,1022,129,1.5776923076923077
21441,BLUE BIRDHOUSE DECORATION,292.03,421,62,1.0741935483870968
21442,GREEN BIRDHOUSE DECORATION,307.94,437,59,1.0454237288135593
21445,12 PINK ROSE PEG PLACE SETTINGS,262.5,210,20,1.25
21446,12 RED ROSE PEG PLACE SETTINGS,630.92,449,105,1.5815315315315315
21447,12 IVORY ROSE PEG PLACE SETTINGS,1476.85,968,147,1.717027027027027
21448,12 DAISY PEGS IN WOOD BOX,592.6199999999999,344,77,1.9166666666666665
21452,TOADSTOOL MONEY BOX,2528.46,810,182,3.6654891304347825
21454,PAINTED PINK RABBIT,485.15999999999997,572,136,0.8598561151079136
21455,PAINTED YELLOW WOODEN DAISY,516.79,612,117,0.8565833333333333
21456,2 PICTURE BOOK EGGS EASTER CHICKS,222.22,171,25,1.492
21457,2 PICTURE BOOK EGGS EASTER DUCKS,165.89,124,25,1.6856
21458,2 PICTURE BOOK EGGS EASTER BUNNY,256.54,182,36,1.821388888888889
21459,YELLOW EASTER EGG HUNT START POST,150.38,76,19,2.064736842105263
21460,GREEN EASTER EGG HUNT START POST,56.779999999999994,28,11,2.148181818181818
21461,BLUE EASTER EGG HUNT START POST,21.91,9,5,2.822
21462,"NURSERY A,B,C PAINTED LETTERS",932.4,198,73,6.408904109589041
21463,MIRRORED DISCO BALL,3240.9500000000003,611,129,5.799224806201551
21464,DISCO BALL ROTATOR BATTERY OPERATED,1021.25,241,102,4.245098039215686
21465,PINK FLOWER CROCHET FOOD COVER,897.8,237,79,3.9344303797468356
21466,RED FLOWER CROCHET FOOD COVER,1116.89,304,112,3.8950892857142856
21467,CHERRY CROCHET FOOD COVER,1004.39,264,104,3.990096153846154
21468,BUTTERFLY CROCHET FOOD COVER,572.23,148,66,4.010606060606061
21469,POLKA DOT RAFFIA FOOD COVER,1085.32,290,89,3.8392134831460676
21470,FLOWER VINE RAFFIA FOOD COVER,1470.32,381,140,4.109357142857143
21471,STRAWBERRY RAFFIA FOOD COVER,2220.59,639,163,3.6676073619631904
21472,LADYBIRD + BEE RAFFIA FOOD COVER,476.41,123,37,4.1597297297297295
21473,SWEETHEART CREAM STEEL TABLE RECT,618.66,27,21,23.759999999999998
21476,STEEL SWEETHEART ROUND TABLE CREAM,699.63,41,24,18.561666666666667
21479,WHITE SKULL HOT WATER BOTTLE,20582.2,3915,499,4.986313725490196
21481,FAWN BLUE HOT WATER BOTTLE,11283.970000000001,3249,487,4.111891348088531
21484,CHICK GREY HOT WATER BOTTLE,8389.22,1835,401,5.193251833740831
21485,RETROSPOT HEART HOT WATER BOTTLE,17639.23,3519,621,5.638996865203762
21486,PINK HEART DOTS HOT WATER BOTTLE,147.88,36,11,4.042727272727273
21488,RED WHITE SCARF  HOT WATER BOTTLE,566.1700000000001,69,16,7.61125
21491,SET OF THREE VINTAGE GIFT WRAPS,1.95,1,1,1.95
21494,ROTATING LEAVES T-LIGHT HOLDER,3571.33,1928,313,2.605126582278481
21495,SKULLS AND CROSSBONES WRAP,2345.5,5775,164,0.4176829268292683
21497,FANCY FONTS BIRTHDAY WRAP,3409,8550,230,0.41826086956521735
21498,RED RETROSPOT WRAP,4290.92,10476,334,0.4180239520958084
21499,BLUE POLKADOT WRAP,2726.84,6702,215,0.4172093023255814
21500,PINK POLKADOT WRAP,2593,6350,213,0.4169014084507042
21503,TOYBOX  WRAP,288.5,725,22,0.4163636363636363
21504,SKULLS GREETING CARD,778.89,1891,115,0.48530434782608695
21506,"FANCY FONT BIRTHDAY CARD,",2080.85,4910,322,0.5102484472049689
21507,ELEPHANT BIRTHDAY CARD,469.74,1098,94,0.5495744680851063
21507,"ELEPHANT, BIRTHDAY CARD,",940.42,2198,166,0.5213253012048192
21508,VINTAGE KID DOLLY CARD,1036.9,2466,212,0.5558018867924528
21509,COWBOYS AND INDIANS BIRTHDAY CARD,1572.28,3741,274,0.5317883211678832
21518,BANK ACCOUNT  GREETING  CARD,132.44,318,38,0.47526315789473683
21519,GIN & TONIC DIET GREETING CARD,1374.1,3263,243,0.5117283950617284
21520,BOOZE & WOMEN GREETING CARD,214.19,504,58,0.5127586206896552
21523,DOORMAT FANCY FONT HOME SWEET HOME,21561.94,3241,500,9.52108
21524,DOORMAT SPOTTY HOME SWEET HOME,13523.16,1746,477,9.211171548117155
21527,RED RETROSPOT TRADITIONAL TEAPOT,3701.1400000000003,474,142,8.533776223776224
21528,DAIRY MAID TRADITIONAL TEAPOT,1543.67,213,109,7.718623853211009
21530,DAIRY MAID TOASTRACK,740.34,740,101,1.6392156862745098
21531,RED RETROSPOT SUGAR JAM BOWL,3677.07,1514,245,2.905691056910569
21533,RETROSPOT LARGE MILK JUG,6585.870000000001,1336,337,5.307455621301775
21534,DAIRY MAID LARGE MILK JUG,1849.48,364,152,5.469607843137255
21535,RED RETROSPOT SMALL MILK JUG,5986.01,2487,343,2.7591618497109827
21537,RED RETROSPOT PUDDING BOWL,1383.71,331,60,4.508666666666667
21538,DAIRY MAID  PUDDING BOWL,18.75,5,2,3.75
21539,RED RETROSPOT BUTTER DISH,4729.05,966,235,5.481181434599156
21544,SKULLS  WATER TRANSFER TATTOOS,1687.6799999999998,1972,174,1.1164
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,253.53000000000003,79,22,3.7117391304347827
21555,CERAMIC STRAWBERRY TRINKET TRAY,350.46999999999997,137,69,2.590869565217391
21556,CERAMIC STRAWBERRY MONEY BOX,2515.52,977,114,3.316695652173913
21557,SET OF 6 FUNKY BEAKERS,1843.6100000000001,551,162,4.164846625766871
21558,SKULL LUNCH BOX WITH CUTLERY,5550.219999999999,2131,412,3.3762980769230766
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,9735.38,3933,573,3.130447504302926
21561,DINOSAUR LUNCH BOX WITH CUTLERY,3127.38,1281,213,3.0350467289719623
21562,HAWAIIAN GRASS SKIRT,380.36,324,28,1.4353571428571428
21563,RED HEART SHAPE LOVE BUCKET,2803.13,1395,159,3.200062893081761
21564,PINK  HEART SHAPE LOVE BUCKET,1831.6200000000001,1042,123,3.216341463414634
21576,LETS GO SHOPPING COTTON TOTE BAG,585.34,252,78,2.589230769230769
21577,SAVE THE PLANET COTTON TOTE BAG,1651.3999999999999,714,174,2.72132183908046
21578,WOODLAND DESIGN  COTTON TOTE BAG,1657.76,746,127,2.5840944881889762
21579,LOLITA  DESIGN  COTTON TOTE BAG,391.71999999999997,168,48,2.5875
21580,RABBIT  DESIGN  COTTON TOTE BAG,444.07,181,62,2.890483870967742
21581,SKULLS  DESIGN  COTTON TOTE BAG,590.67,252,79,2.8841772151898732
21584,RETROSPOT SMALL TUBE MATCHES,1743.35,1059,146,1.6487012987012986
21586,KINGS CHOICE GIANT TUBE MATCHES,1721.8500000000001,743,67,2.5029850746268654
21587,COSY HOUR GIANT TUBE MATCHES,475.65,195,26,2.5344827586206895
21588,RETROSPOT GIANT TUBE MATCHES,3442.5,1494,132,2.5266666666666664
21591,COSY HOUR CIGAR BOX MATCHES,1996.14,1374,146,1.2598692810457517
21592,RETROSPOT CIGAR BOX MATCHES,2149.07,2149,216,1.1326008968609866
21594,Dr. Jam's Arouzer Stress Ball,8.34,2,2,4.17
21595,Dad's Cab Electronic Meter,16.94,2,2,8.47
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2086.69,763,76,3.0362337662337664
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,661.9300000000001,227,42,3.146190476190476
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,153.29000000000002,51,9,3.2655555555555558
21615,4 LAVENDER BOTANICAL DINNER CANDLES,1347.92,891,135,2.023623188405797
21616,4 PEAR BOTANICAL DINNER CANDLES,1288.34,822,138,1.9645070422535211
21617,4 LILY  BOTANICAL DINNER CANDLES,1009.26,525,102,2.438653846153846
21618,4 WILDFLOWER BOTANICAL CANDLES,768.37,404,91,2.4651546391752577
21619,4 VANILLA BOTANICAL CANDLES,1476.4,974,164,1.9874545454545454
21620,SET OF 4 ROSE BOTANICAL CANDLES,1429.49,881,165,2.0507185628742515
21621,VINTAGE UNION JACK BUNTING,24287.829999999998,2759,471,9.453887733887735
21622,VINTAGE UNION JACK CUSHION COVER,1943.04,372,102,5.856274509803922
